price,score,name,link
39.95,90,Saintsbury Chardonnay 2012,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/saintsbury-chardonnay-2012-359281
28.95,90,Meyer Pinot Noir 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/meyer-pinot-noir-2015-392449
88.00,93,Paolo Scavino Bricco Ambrogio Barolo 2004,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/paolo-scavino-bricco-ambrogio-barolo-2004-332007
40.00,94,Kopke Colheita White Port 1975,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/kopke-colheita-white-port-1975-342964
465.00,90,Robert Mondavi Napa Valley Cabernet Sauvignon 2014,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/robert-mondavi-napa-valley-cabernet-sauvignon-2014-17873
23.95,92,Ambra Santa Cristina In Pilli Carmignano 2011,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ambra-santa-cristina-in-pilli-carmignano-2011-705376
81.00,93,Domaine Jessiaume Les Brouillards Volnay 1er Cru 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/domaine-jessiaume-les-brouillards-volnay-1er-cru-2017-18495
45.00,96,Planeta Eruzione 1614 Nerello Mascalese 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/planeta-eruzione-1614-nerello-mascalese-2017-17628
35.00,95,Encierra Carmenère 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/encierra-carmen%C3%A8re-2018-19560
435.00,93,Les Forts de Latour 2014,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/les-forts-de-latour-2014-20389
29.00,91,Di Meo F Fiano di Avellino 2019,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/di-meo-f-fiano-di-avellino-2019-19011
97.00,100,Mullineux Olerasay 2°,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/mullineux-olerasay-2%C2%B0-18805
187.00,95,Château Mont-Redon Le Plateau Châteauneuf-du-Pape 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ch%C3%A2teau-mont-redon-le-plateau-ch%C3%A2teauneuf-du-pape-2016-18992
65.00,92,Thibert Père & Fils Les Cras Pouilly-Fuissé 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/thibert-p%C3%A8re-fils-les-cras-pouilly-fuiss%C3%A9-2015-19715
69.00,95,Brittan Vineyards Chardonnay 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/brittan-vineyards-chardonnay-2017-17708
51.00,92,Pascal Bouchard Les Vieilles Vignes Montmains Chablis 1er Cru 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/pascal-bouchard-les-vieilles-vignes-montmains-chablis-1er-cru-2015-18850
69.00,94,Le Margaux du Château de Malleret 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/le-margaux-du-ch%C3%A2teau-de-malleret-2015-20165
65.00,97,Te Whare Ra Single Vineyard 5182 Pinot Noir 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/te-whare-ra-single-vineyard-5182-pinot-noir-2015-17214
50.00,93,Leitz Rüdesheimer Drachenstein Erste Lage Riesling Trocken 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/leitz-r%C3%BCdesheimer-drachenstein-erste-lage-riesling-trocken-2018-18232
49.00,95,Pepper Tree The Gravels Shiraz 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/pepper-tree-the-gravels-shiraz-2016-16910
45.00,95,Dr. H. Thanisch Graacher Himmelreich GG Riesling 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/dr-h-thanisch-graacher-himmelreich-gg-riesling-2018-18227
217.00,95,Massolino Rionda Riserva Barolo 2001,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/massolino-rionda-riserva-barolo-2001-103077
53.00,94,Maria Mora Enamorada 2012,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/maria-mora-enamorada-2012-18484
113.00,94,Château Phélan Ségur 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ch%C3%A2teau-ph%C3%A9lan-s%C3%A9gur-2015-18848
51.00,94,Château Haut-Segottes 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ch%C3%A2teau-haut-segottes-2015-19001
89.00,95,Vallado Vintage Port 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/vallado-vintage-port-2017-18272
136.00,94,Paolo Scavino Bric dël Fiasc Barolo 2012,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/paolo-scavino-bric-d%C3%ABl-fiasc-barolo-2012-335950
49.95,91,iCellars Icel Vineyard Cabernet Sauvignon 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/icellars-icel-vineyard-cabernet-sauvignon-2017-19343
31.00,93,Fattoria La Rivolta Greco Taburno Sannio 2019,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/fattoria-la-rivolta-greco-taburno-sannio-2019-19023
54.00,91,Confidences de Prieuré-Lichine 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/confidences-de-prieur%C3%A9-lichine-2015-20168
39.95,92,The Pundit Syrah 2014,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/the-pundit-syrah-2014-462945
120.00,96,Double Diamond Oakville Cabernet Sauvignon 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/double-diamond-oakville-cabernet-sauvignon-2017-17733
66.00,95,Black Hills Estate Nota Bene 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/black-hills-estate-nota-bene-2017-17727
57.00,93,Black Hills Estate Per Se 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/black-hills-estate-per-se-2018-19038
100.00,90,Domaine de Montille Aux Saints-Juliens Nuits-Saint-Georges 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/domaine-de-montille-aux-saints-juliens-nuits-saint-georges-2017-18912
67.00,91,Maison de Montille Saint-Romain 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/maison-de-montille-saint-romain-2017-18916
28.00,90,Domaine de la Terre Rouge Tête-à-Tête Red Blend 2014,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/domaine-de-la-terre-rouge-t%C3%AAte-%C3%A0-t%C3%AAte-red-blend-2014-17867
25.00,90,Tinto Rey Super Tinto Red Blend 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/tinto-rey-super-tinto-red-blend-2016-17868
45.00,92,Sol Rouge Gypsy Rouge 2014,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/sol-rouge-gypsy-rouge-2014-18187
39.95,90,Matanzas Creek Alexander Valley Merlot 2006,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/matanzas-creek-alexander-valley-merlot-2006-932806
65.00,93,François Lumpp Pied du Clou Givry 1er Cru 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/fran%C3%A7ois-lumpp-pied-du-clou-givry-1er-cru-2017-485037
324.00,90,Domaine Comte Georges de Vogüé Chambolle-Musigny 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/domaine-comte-georges-de-vog%C3%BC%C3%A9-chambolle-musigny-2017-629949
929.00,94,Domaine Comte Georges de Vogüé Bonnes-Mares Grand Cru 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/domaine-comte-georges-de-vog%C3%BC%C3%A9-bonnes-mares-grand-cru-2017-708040
630.00,95,Domaine Ponsot Chapelle-Chambertin Grand Cru 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/domaine-ponsot-chapelle-chambertin-grand-cru-2017-647552
230.00,93,Domaine Ponsot Clos des Monts Luisants Morey-Saint-Denis 1er Cru 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/domaine-ponsot-clos-des-monts-luisants-morey-saint-denis-1er-cru-2017-13962
230.00,93,Domaine Ponsot Clos des Monts Luisants Morey-Saint-Denis 1er Cru 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/domaine-ponsot-clos-des-monts-luisants-morey-saint-denis-1er-cru-2017-13962
